OrderID,OrderDate,CustomerID,ProductID,Quantity,OrderValue,OrderStatus,PaymentMethod,Rating,OrderYear,OrderMonth,OrderYearMonth,ComputedValue,ValueVariance,ValueVariancePct,IsDeliveredRating,IsOrderValueOutlier,IsPartialPeriod
233,2026-02-02,11515,1529,3,25365,Delivered,Card,3,2026,2,2026-02,14643,10722,0.7322,Y,N,N
234,2024-09-25,11862,619,3,16776,Returned,UPI,2,2024,9,2024-09,13908,2868,0.2062,N,N,N
235,2025-11-24,18069,1298,2,15606,Cancelled,Card,4,2025,11,2025-11,15790,-184,-0.0117,N,N,N
236,2025-04-04,15406,261,2,12774,Shipped,NetBanking,3,2025,4,2025-04,21908,-9134,-0.4169,N,N,N
237,2024-08-16,24095,1051,2,630,Returned,COD,2,2024,8,2024-08,3298,-2668,-0.809,N,N,N
238,2024-02-08,13106,1606,1,8097,Delivered,Card,5,2024,2,2024-02,107,7990,74.6729,Y,N,N
239,2025-08-20,24554,908,1,1155,Delivered,COD,5,2025,8,2025-08,13989,-12834,-0.9174,Y,N,N
240,2025-06-13,9494,1430,4,33592,Cancelled,Card,4,2025,6,2025-06,7448,26144,3.5102,N,N,N
241,2025-01-31,11030,1758,4,34128,Shipped,Card,1,2025,1,2025-01,18040,16088,0.8918,N,N,N
242,2025-02-04,19695,193,4,6612,Delivered,Card,4,2025,2,2025-02,36684,-30072,-0.8198,Y,N,N
243,2026-01-25,4972,1693,4,14700,Shipped,NetBanking,4,2026,1,2026-01,19756,-5056,-0.2559,N,N,N
244,2025-03-20,22130,1354,1,8604,Delivered,NetBanking,5,2025,3,2025-03,9850,-1246,-0.1265,Y,N,N
245,2024-05-09,18436,321,4,8280,Shipped,Wallet,4,2024,5,2024-05,48096,-39816,-0.8278,N,N,N
246,2025-10-31,18994,212,3,13443,Delivered,Wallet,5,2025,10,2025-10,9513,3930,0.4131,Y,N,N
247,2025-03-14,6897,1722,2,14040,Delivered,NetBanking,1,2025,3,2025-03,6886,7154,1.0389,Y,N,N
248,2025-03-26,6816,1602,2,9028,Returned,COD,2,2025,3,2025-03,5162,3866,0.7489,N,N,N
249,2024-12-18,7075,98,5,3490,Cancelled,COD,3,2024,12,2024-12,43710,-40220,-0.9202,N,N,N
250,2024-12-19,2392,1444,3,9447,Returned,COD,1,2024,12,2024-12,7494,1953,0.2606,N,N,N
251,2024-10-31,11864,626,4,10472,Returned,UPI,2,2024,10,2024-10,30012,-19540,-0.6511,N,N,N
252,2025-01-09,15287,236,2,15850,Returned,Card,4,2025,1,2025-01,794,15056,18.9622,N,N,N
253,2025-04-07,16639,641,4,25028,Delivered,Wallet,2,2025,4,2025-04,18756,6272,0.3344,Y,N,N
254,2026-02-07,16624,1278,4,13676,Returned,UPI,1,2026,2,2026-02,8552,5124,0.5992,N,N,N
255,2024-08-13,6539,829,1,8932,Delivered,Wallet,2,2024,8,2024-08,6716,2216,0.33,Y,N,N
256,2025-06-07,12745,1764,3,10776,Delivered,UPI,3,2025,6,2025-06,24912,-14136,-0.5674,Y,N,N
257,2026-06-10,9123,437,3,28863,Delivered,NetBanking,4,2026,6,2026-06,21669,7194,0.332,Y,N,N
258,2024-07-10,14605,1124,5,1670,Delivered,Wallet,3,2024,7,2024-07,31615,-29945,-0.9472,Y,N,N
259,2024-11-29,19658,482,1,8740,Returned,UPI,4,2024,11,2024-11,4493,4247,0.9452,N,N,N
260,2024-08-30,21127,471,1,2540,Returned,COD,2,2024,8,2024-08,9337,-6797,-0.728,N,N,N
261,2025-12-30,12380,949,2,12992,Shipped,Card,4,2025,12,2025-12,20814,-7822,-0.3758,N,N,N
262,2024-03-26,7347,75,4,19608,Cancelled,COD,4,2024,3,2024-03,43624,-24016,-0.5505,N,N,N
263,2024-08-31,8416,1921,4,11296,Delivered,COD,1,2024,8,2024-08,2980,8316,2.7906,Y,N,N
264,2024-07-12,1732,528,2,8950,Cancelled,Card,1,2024,7,2024-07,29580,-20630,-0.6974,N,N,N
265,2025-08-06,14119,958,1,9261,Delivered,UPI,5,2025,8,2025-08,13547,-4286,-0.3164,Y,N,N
266,2025-02-22,7305,1942,4,15388,Delivered,Card,4,2025,2,2025-02,21228,-5840,-0.2751,Y,N,N
267,2024-09-26,6301,1818,5,45480,Delivered,Card,4,2024,9,2024-09,52540,-7060,-0.1344,Y,N,N
268,2026-01-09,2622,1977,1,2985,Delivered,UPI,3,2026,1,2026-01,4494,-1509,-0.3358,Y,N,N
269,2024-12-19,11215,296,5,33930,Shipped,COD,2,2024,12,2024-12,74205,-40275,-0.5428,N,N,N
270,2024-08-12,21053,63,1,7256,Shipped,Wallet,2,2024,8,2024-08,3429,3827,1.1161,N,N,N
271,2024-09-02,7776,143,1,1136,Delivered,COD,5,2024,9,2024-09,8750,-7614,-0.8702,Y,N,N
272,2024-03-26,20241,268,4,8232,Shipped,UPI,4,2024,3,2024-03,37500,-29268,-0.7805,N,N,N
273,2025-04-30,442,726,3,20220,Delivered,Card,3,2025,4,2025-04,43713,-23493,-0.5374,Y,N,N
274,2026-01-27,8570,1370,5,44145,Shipped,UPI,5,2026,1,2026-01,64730,-20585,-0.318,N,N,N
275,2026-03-02,21904,297,5,4330,Returned,Wallet,3,2026,3,2026-03,54490,-50160,-0.9205,N,N,N
276,2025-07-23,23360,439,5,27400,Shipped,NetBanking,4,2025,7,2025-07,57140,-29740,-0.5205,N,N,N
277,2024-12-13,10696,547,4,8124,Cancelled,Wallet,5,2024,12,2024-12,2772,5352,1.9307,N,N,N
278,2025-02-22,2618,1303,4,36572,Cancelled,UPI,1,2025,2,2025-02,52376,-15804,-0.3017,N,N,N
279,2024-04-21,12523,496,5,43330,Cancelled,Wallet,4,2024,4,2024-04,48790,-5460,-0.1119,N,N,N
280,2026-04-27,21643,1748,3,19359,Cancelled,COD,1,2026,4,2026-04,11706,7653,0.6538,N,N,N
281,2024-08-27,6689,39,5,7905,Returned,NetBanking,1,2024,8,2024-08,3010,4895,1.6262,N,N,N
282,2024-04-08,1695,702,5,22285,Cancelled,UPI,2,2024,4,2024-04,13670,8615,0.6302,N,N,N
283,2024-02-20,9144,975,4,38036,Delivered,UPI,3,2024,2,2024-02,59128,-21092,-0.3567,Y,N,N
284,2024-07-16,5035,679,5,19485,Cancelled,COD,5,2024,7,2024-07,29780,-10295,-0.3457,N,N,N
285,2026-06-06,16207,538,4,15112,Shipped,Card,4,2026,6,2026-06,8568,6544,0.7638,N,N,N
286,2024-03-30,18728,1084,3,12762,Returned,NetBanking,4,2024,3,2024-03,7287,5475,0.7513,N,N,N
287,2026-01-14,12590,833,2,10168,Cancelled,COD,3,2026,1,2026-01,2534,7634,3.0126,N,N,N
288,2025-03-03,18718,568,5,23995,Returned,COD,3,2025,3,2025-03,41820,-17825,-0.4262,N,N,N
289,2024-08-21,161,8,5,18150,Delivered,UPI,4,2024,8,2024-08,19245,-1095,-0.0569,Y,N,N
290,2024-08-14,8277,1234,4,19084,Delivered,Card,1,2024,8,2024-08,23156,-4072,-0.1759,Y,N,N
291,2024-03-05,23158,1117,4,35252,Delivered,NetBanking,3,2024,3,2024-03,33296,1956,0.0587,Y,N,N
292,2026-04-03,2022,844,5,26850,Returned,Card,1,2026,4,2026-04,63595,-36745,-0.5778,N,N,N
293,2024-01-22,9183,1449,4,14000,Cancelled,NetBanking,1,2024,1,2024-01,57428,-43428,-0.7562,N,N,N
294,2024-12-17,19106,681,1,5522,Delivered,COD,3,2024,12,2024-12,1662,3860,2.3225,Y,N,N
295,2025-01-06,1462,597,1,3768,Delivered,Wallet,5,2025,1,2025-01,9471,-5703,-0.6022,Y,N,N
296,2024-09-12,10604,553,2,8510,Returned,Wallet,1,2024,9,2024-09,11192,-2682,-0.2396,N,N,N
297,2026-05-23,11225,1711,1,8605,Delivered,Wallet,2,2026,5,2026-05,7173,1432,0.1996,Y,N,N
298,2026-05-03,5941,699,5,8265,Delivered,Card,4,2026,5,2026-05,63055,-54790,-0.8689,Y,N,N
299,2024-09-24,5878,1254,3,4041,Cancelled,NetBanking,2,2024,9,2024-09,9393,-5352,-0.5698,N,N,N
300,2025-06-24,21994,1453,2,2680,Returned,Wallet,3,2025,6,2025-06,3912,-1232,-0.3149,N,N,N
301,2024-12-22,18527,625,1,7886,Shipped,NetBanking,4,2024,12,2024-12,3337,4549,1.3632,N,N,N
302,2026-06-19,10593,1623,2,16866,Delivered,NetBanking,5,2026,6,2026-06,1312,15554,11.8552,Y,N,N
303,2024-09-09,5691,1244,3,3627,Delivered,Wallet,2,2024,9,2024-09,36786,-33159,-0.9014,Y,N,N
304,2025-10-13,11690,1136,3,5073,Delivered,COD,4,2025,10,2025-10,8982,-3909,-0.4352,Y,N,N
305,2026-05-27,6962,1432,4,7288,Delivered,NetBanking,4,2026,5,2026-05,27644,-20356,-0.7364,Y,N,N
306,2025-07-20,9616,1463,2,15716,Delivered,COD,5,2025,7,2025-07,1722,13994,8.1266,Y,N,N
307,2026-03-06,12108,58,4,34324,Returned,COD,5,2026,3,2026-03,47776,-13452,-0.2816,N,N,N
308,2025-01-31,18455,301,1,1317,Shipped,Card,2,2025,1,2025-01,10754,-9437,-0.8775,N,N,N
309,2026-06-22,11064,540,3,5139,Returned,COD,1,2026,6,2026-06,33537,-28398,-0.8468,N,N,N
310,2025-12-09,8380,635,4,7388,Returned,Card,4,2025,12,2025-12,26156,-18768,-0.7175,N,N,N
311,2026-04-24,4761,231,5,1045,Delivered,COD,3,2026,4,2026-04,2465,-1420,-0.5761,Y,N,N
312,2026-04-19,7724,1431,2,3860,Delivered,COD,1,2026,4,2026-04,26160,-22300,-0.8524,Y,N,N
313,2024-04-28,18075,946,1,3380,Returned,Card,3,2024,4,2024-04,10918,-7538,-0.6904,N,N,N
314,2025-01-06,7780,1550,3,22446,Shipped,UPI,4,2025,1,2025-01,33285,-10839,-0.3256,N,N,N
315,2024-05-04,17445,305,3,13662,Delivered,Wallet,1,2024,5,2024-05,29547,-15885,-0.5376,Y,N,N
316,2025-12-05,13757,499,4,17092,Cancelled,Wallet,4,2025,12,2025-12,16628,464,0.0279,N,N,N
317,2024-05-06,19234,396,2,914,Delivered,Card,3,2024,5,2024-05,21824,-20910,-0.9581,Y,N,N
318,2024-05-20,18759,1178,5,24370,Delivered,Wallet,5,2024,5,2024-05,9275,15095,1.6275,Y,N,N
319,2024-08-24,10536,1164,2,3324,Delivered,Wallet,4,2024,8,2024-08,15422,-12098,-0.7845,Y,N,N
320,2024-10-02,23939,1749,1,4149,Delivered,Wallet,2,2024,10,2024-10,3694,455,0.1232,Y,N,N
321,2024-08-17,13981,622,1,6437,Delivered,COD,2,2024,8,2024-08,11533,-5096,-0.4419,Y,N,N
322,2026-05-16,24649,1062,1,1798,Delivered,Wallet,3,2026,5,2026-05,14072,-12274,-0.8722,Y,N,N
323,2026-03-02,22933,1422,1,1198,Cancelled,Wallet,5,2026,3,2026-03,4752,-3554,-0.7479,N,N,N
324,2025-01-17,5133,459,3,24267,Delivered,NetBanking,1,2025,1,2025-01,44556,-20289,-0.4554,Y,N,N
325,2024-07-12,15510,1668,1,7546,Delivered,Wallet,1,2024,7,2024-07,12057,-4511,-0.3741,Y,N,N
326,2026-06-13,16300,1756,2,13296,Delivered,UPI,2,2026,6,2026-06,8814,4482,0.5085,Y,N,N
327,2025-09-24,1071,313,2,16832,Shipped,Card,2,2025,9,2025-09,16930,-98,-0.0058,N,N,N
328,2025-07-11,14432,272,5,21755,Shipped,Card,4,2025,7,2025-07,18880,2875,0.1523,N,N,N
329,2025-05-14,22803,637,4,29104,Delivered,NetBanking,4,2025,5,2025-05,3096,26008,8.4005,Y,N,N
330,2026-06-09,6246,211,4,18560,Returned,Card,5,2026,6,2026-06,10912,7648,0.7009,N,N,N
331,2024-10-03,17541,1597,2,18344,Delivered,Card,5,2024,10,2024-10,9210,9134,0.9917,Y,N,N
332,2024-03-25,13003,894,2,15558,Delivered,Wallet,4,2024,3,2024-03,22272,-6714,-0.3015,Y,N,N
333,2024-01-25,21005,230,3,18873,Shipped,Card,4,2024,1,2024-01,17439,1434,0.0822,N,N,N
334,2025-04-20,20618,708,4,26752,Shipped,COD,4,2025,4,2025-04,58368,-31616,-0.5417,N,N,N
335,2024-08-24,2049,935,3,29814,Delivered,NetBanking,2,2024,8,2024-08,33735,-3921,-0.1162,Y,N,N
336,2025-04-10,12669,687,2,13814,Delivered,Card,1,2025,4,2025-04,23658,-9844,-0.4161,Y,N,N
337,2026-01-26,23139,1252,5,7895,Returned,Card,5,2026,1,2026-01,50260,-42365,-0.8429,N,N,N
338,2026-05-05,11540,731,1,2634,Cancelled,Card,3,2026,5,2026-05,10251,-7617,-0.743,N,N,N
339,2025-08-05,17079,827,2,11094,Delivered,Card,5,2025,8,2025-08,24896,-13802,-0.5544,Y,N,N
340,2025-07-04,23754,496,4,5372,Delivered,COD,5,2025,7,2025-07,39032,-33660,-0.8624,Y,N,N
341,2024-08-29,8558,1635,1,8116,Returned,COD,4,2024,8,2024-08,259,7857,30.3359,N,N,N
342,2024-04-29,4755,209,4,7636,Delivered,Wallet,5,2024,4,2024-04,55708,-48072,-0.8629,Y,N,N
343,2024-06-15,2581,1081,5,37970,Delivered,Card,5,2024,6,2024-06,40780,-2810,-0.0689,Y,N,N
344,2024-04-15,16186,248,5,25205,Returned,Wallet,2,2024,4,2024-04,7485,17720,2.3674,N,N,N
345,2024-04-20,16833,1885,1,3829,Returned,Card,5,2024,4,2024-04,1155,2674,2.3152,N,N,N
346,2026-03-26,23683,1790,2,15538,Delivered,Wallet,2,2026,3,2026-03,9284,6254,0.6736,Y,N,N
347,2025-02-23,4141,791,1,7959,Returned,NetBanking,1,2025,2,2025-02,11794,-3835,-0.3252,N,N,N
348,2026-06-03,8278,1057,1,131,Delivered,COD,5,2026,6,2026-06,1587,-1456,-0.9175,Y,N,N
349,2025-04-30,7589,1127,3,23835,Cancelled,UPI,3,2025,4,2025-04,14949,8886,0.5944,N,N,N
350,2025-01-21,18695,196,1,6451,Delivered,NetBanking,3,2025,1,2025-01,714,5737,8.035,Y,N,N
351,2024-10-27,6499,174,2,15518,Returned,Wallet,3,2024,10,2024-10,6610,8908,1.3477,N,N,N
352,2024-10-05,10653,1995,4,13744,Delivered,Card,3,2024,10,2024-10,46088,-32344,-0.7018,Y,N,N
353,2026-01-10,1166,956,1,8676,Delivered,NetBanking,3,2026,1,2026-01,4654,4022,0.8642,Y,N,N
354,2025-08-04,17133,1250,2,15728,Delivered,UPI,5,2025,8,2025-08,11418,4310,0.3775,Y,N,N
355,2024-09-27,8617,1367,1,5714,Shipped,COD,4,2024,9,2024-09,12174,-6460,-0.5306,N,N,N
356,2024-01-16,12251,1183,5,34745,Cancelled,UPI,3,2024,1,2024-01,38980,-4235,-0.1086,N,N,N
357,2024-09-08,12912,1354,1,6541,Delivered,UPI,5,2024,9,2024-09,9850,-3309,-0.3359,Y,N,N
358,2025-08-01,23373,1666,3,27078,Delivered,COD,1,2025,8,2025-08,717,26361,36.7657,Y,N,N
359,2025-08-09,3355,1065,1,8513,Shipped,Card,3,2025,8,2025-08,6987,1526,0.2184,N,N,N
360,2026-04-29,18567,1587,4,31576,Delivered,COD,1,2026,4,2026-04,32504,-928,-0.0286,Y,N,N
361,2024-09-02,3380,83,3,6375,Delivered,Card,5,2024,9,2024-09,5724,651,0.1137,Y,N,N
362,2024-09-13,19613,148,3,25887,Returned,UPI,5,2024,9,2024-09,40536,-14649,-0.3614,N,N,N
363,2024-10-19,598,375,4,13072,Returned,UPI,2,2024,10,2024-10,57924,-44852,-0.7743,N,N,N
364,2026-04-13,6232,1195,4,19456,Returned,COD,4,2026,4,2026-04,56032,-36576,-0.6528,N,N,N
365,2024-07-27,19872,1000,5,27990,Delivered,NetBanking,2,2024,7,2024-07,43855,-15865,-0.3618,Y,N,N
366,2025-07-26,15726,852,4,30304,Returned,Wallet,5,2025,7,2025-07,20396,9908,0.4858,N,N,N
367,2024-01-29,5690,1782,3,18162,Delivered,UPI,4,2024,1,2024-01,32286,-14124,-0.4375,Y,N,N
368,2025-07-14,22136,15,3,16125,Shipped,Wallet,4,2025,7,2025-07,2679,13446,5.019,N,N,N
369,2026-03-03,4508,764,1,1519,Delivered,Wallet,5,2026,3,2026-03,987,532,0.539,Y,N,N
370,2025-12-02,22329,178,1,5386,Delivered,NetBanking,5,2025,12,2025-12,10854,-5468,-0.5038,Y,N,N
371,2024-07-17,3270,912,4,30832,Cancelled,Wallet,3,2024,7,2024-07,55960,-25128,-0.449,N,N,N
372,2024-11-23,79,45,4,23728,Shipped,COD,1,2024,11,2024-11,56908,-33180,-0.583,N,N,N
373,2025-12-30,9868,1723,5,31895,Returned,NetBanking,2,2025,12,2025-12,74535,-42640,-0.5721,N,N,N
374,2024-02-29,5099,1458,1,7283,Returned,UPI,5,2024,2,2024-02,3122,4161,1.3328,N,N,N
375,2024-01-20,23579,419,1,3902,Delivered,NetBanking,4,2024,1,2024-01,12399,-8497,-0.6853,Y,N,N
376,2024-11-19,10849,375,3,20193,Returned,UPI,3,2024,11,2024-11,43443,-23250,-0.5352,N,N,N
377,2026-07-01,9213,187,3,18183,Cancelled,Wallet,5,2026,7,2026-07,27258,-9075,-0.3329,N,N,Y
378,2026-03-31,22929,1270,1,5141,Delivered,NetBanking,5,2026,3,2026-03,4527,614,0.1356,Y,N,N
379,2024-07-27,2394,172,1,8521,Delivered,NetBanking,3,2024,7,2024-07,8429,92,0.0109,Y,N,N
380,2025-05-25,1554,1661,4,39612,Delivered,Card,1,2025,5,2025-05,35152,4460,0.1269,Y,N,N
381,2024-11-18,1732,1021,5,41415,Delivered,COD,5,2024,11,2024-11,74280,-32865,-0.4424,Y,N,N
382,2025-02-07,4782,48,2,9338,Delivered,Card,1,2025,2,2025-02,18482,-9144,-0.4948,Y,N,N
383,2024-01-27,5386,1879,1,399,Delivered,Wallet,5,2024,1,2024-01,13786,-13387,-0.9711,Y,N,N
384,2024-01-17,478,1426,5,28405,Shipped,COD,2,2024,1,2024-01,37260,-8855,-0.2377,N,N,N
385,2024-05-21,18151,1749,1,6339,Delivered,Card,5,2024,5,2024-05,3694,2645,0.716,Y,N,N
386,2025-06-22,24679,1829,5,49935,Delivered,COD,3,2025,6,2025-06,72650,-22715,-0.3127,Y,Y,N
387,2024-06-04,19451,895,3,3864,Delivered,Wallet,4,2024,6,2024-06,18357,-14493,-0.7895,Y,N,N
388,2025-04-29,3738,1524,2,1846,Cancelled,Wallet,4,2025,4,2025-04,16148,-14302,-0.8857,N,N,N
389,2026-04-14,21661,952,5,5820,Shipped,Card,1,2026,4,2026-04,55010,-49190,-0.8942,N,N,N
390,2026-06-23,305,1284,4,8852,Shipped,COD,1,2026,6,2026-06,34616,-25764,-0.7443,N,N,N
391,2025-05-30,22958,1881,5,31395,Delivered,Wallet,1,2025,5,2025-05,53815,-22420,-0.4166,Y,N,N
392,2024-01-15,2968,1795,3,28959,Delivered,NetBanking,1,2024,1,2024-01,11595,17364,1.4975,Y,N,N
393,2026-03-15,3993,405,4,14080,Cancelled,COD,2,2026,3,2026-03,48912,-34832,-0.7121,N,N,N
394,2024-10-06,447,320,1,2268,Cancelled,Wallet,1,2024,10,2024-10,7505,-5237,-0.6978,N,N,N
395,2026-04-23,20378,760,3,27936,Returned,Card,4,2026,4,2026-04,37359,-9423,-0.2522,N,N,N
396,2024-07-30,2315,1853,4,28916,Returned,Wallet,3,2024,7,2024-07,13424,15492,1.1541,N,N,N
397,2026-06-05,14462,1475,3,6243,Delivered,Wallet,1,2026,6,2026-06,8679,-2436,-0.2807,Y,N,N
398,2024-07-12,23019,1061,1,7079,Delivered,Wallet,5,2024,7,2024-07,9204,-2125,-0.2309,Y,N,N
399,2025-06-16,17637,1465,1,428,Shipped,COD,3,2025,6,2025-06,6810,-6382,-0.9372,N,N,N
400,2024-07-31,13382,1486,5,28205,Cancelled,NetBanking,1,2024,7,2024-07,36960,-8755,-0.2369,N,N,N
401,2025-07-08,5990,456,2,2012,Shipped,UPI,1,2025,7,2025-07,12692,-10680,-0.8415,N,N,N
402,2024-08-13,21286,60,4,26632,Cancelled,COD,1,2024,8,2024-08,42628,-15996,-0.3752,N,N,N
403,2024-11-13,4197,1690,5,43350,Delivered,Wallet,1,2024,11,2024-11,48710,-5360,-0.11,Y,N,N
404,2024-04-13,1041,1838,3,25506,Delivered,Wallet,2,2024,4,2024-04,19149,6357,0.332,Y,N,N
405,2025-10-30,1742,1192,4,34028,Cancelled,COD,2,2025,10,2025-10,19636,14392,0.7329,N,N,N
406,2026-04-18,7327,420,2,12232,Delivered,COD,4,2026,4,2026-04,15454,-3222,-0.2085,Y,N,N
407,2024-02-04,5240,237,2,13790,Delivered,NetBanking,5,2024,2,2024-02,19912,-6122,-0.3075,Y,N,N
408,2025-10-13,14658,691,4,36076,Shipped,UPI,1,2025,10,2025-10,2432,33644,13.8339,N,N,N
409,2024-12-22,6827,147,5,17885,Returned,COD,4,2024,12,2024-12,49760,-31875,-0.6406,N,N,N
410,2025-06-12,24334,1181,2,15922,Shipped,UPI,2,2025,6,2025-06,5394,10528,1.9518,N,N,N
411,2024-12-07,14125,74,5,31790,Returned,COD,4,2024,12,2024-12,6415,25375,3.9556,N,N,N
412,2024-12-11,21007,428,4,31288,Delivered,COD,3,2024,12,2024-12,29512,1776,0.0602,Y,N,N
413,2026-04-24,24063,1316,1,4556,Cancelled,NetBanking,2,2026,4,2026-04,9609,-5053,-0.5259,N,N,N
414,2026-01-14,23848,1235,5,48050,Delivered,NetBanking,5,2026,1,2026-01,59555,-11505,-0.1932,Y,Y,N
415,2026-01-04,9910,1913,4,4012,Shipped,UPI,1,2026,1,2026-01,14968,-10956,-0.732,N,N,N
416,2025-12-03,19791,1358,3,28728,Delivered,Wallet,4,2025,12,2025-12,6945,21783,3.1365,Y,N,N
417,2024-05-10,19921,1999,3,6873,Delivered,NetBanking,3,2024,5,2024-05,13806,-6933,-0.5022,Y,N,N
418,2026-04-17,23908,105,5,15040,Shipped,COD,1,2026,4,2026-04,7400,7640,1.0324,N,N,N
419,2026-04-14,13812,1957,1,8417,Delivered,Wallet,1,2026,4,2026-04,13514,-5097,-0.3772,Y,N,N
420,2025-11-02,5426,681,2,9880,Delivered,Wallet,2,2025,11,2025-11,3324,6556,1.9723,Y,N,N
421,2024-07-12,1175,1634,4,5804,Shipped,Wallet,4,2024,7,2024-07,6584,-780,-0.1185,N,N,N
422,2025-03-25,2611,1219,1,9260,Returned,COD,3,2025,3,2025-03,407,8853,21.7518,N,N,N
423,2024-11-07,15450,338,3,9033,Returned,NetBanking,1,2024,11,2024-11,17730,-8697,-0.4905,N,N,N
424,2026-04-06,3804,1474,1,8776,Cancelled,Wallet,1,2026,4,2026-04,4688,4088,0.872,N,N,N
425,2024-03-27,15667,1654,3,12411,Delivered,COD,4,2024,3,2024-03,5760,6651,1.1547,Y,N,N
426,2025-01-24,15386,508,2,8540,Delivered,Wallet,3,2025,1,2025-01,12234,-3694,-0.3019,Y,N,N
427,2024-04-10,5517,1816,5,10730,Shipped,UPI,4,2024,4,2024-04,58295,-47565,-0.8159,N,N,N
428,2026-04-10,11988,820,3,8478,Returned,Wallet,4,2026,4,2026-04,35025,-26547,-0.7579,N,N,N
429,2024-06-15,887,626,3,9831,Delivered,COD,5,2024,6,2024-06,22509,-12678,-0.5632,Y,N,N
430,2024-11-15,10444,539,5,26400,Cancelled,Wallet,2,2024,11,2024-11,67280,-40880,-0.6076,N,N,N
431,2025-01-07,668,1763,3,19881,Shipped,NetBanking,2,2025,1,2025-01,41196,-21315,-0.5174,N,N,N
432,2024-05-17,11336,284,3,9495,Delivered,Wallet,5,2024,5,2024-05,34806,-25311,-0.7272,Y,N,N
433,2024-12-22,9785,77,2,18792,Delivered,Wallet,5,2024,12,2024-12,10062,8730,0.8676,Y,N,N
434,2024-07-12,12011,1438,1,7614,Returned,Wallet,3,2024,7,2024-07,948,6666,7.0316,N,N,N
435,2025-08-08,16467,791,2,14834,Returned,NetBanking,2,2025,8,2025-08,23588,-8754,-0.3711,N,N,N
436,2025-06-17,24523,1260,2,13262,Returned,UPI,3,2025,6,2025-06,20550,-7288,-0.3546,N,N,N
437,2024-07-05,2140,1630,1,4503,Returned,UPI,5,2024,7,2024-07,13037,-8534,-0.6546,N,N,N
438,2024-07-13,18868,28,1,3453,Returned,Card,4,2024,7,2024-07,5798,-2345,-0.4044,N,N,N
439,2026-04-12,9677,1819,5,21255,Delivered,Wallet,3,2026,4,2026-04,15670,5585,0.3564,Y,N,N
440,2024-05-30,24707,405,1,7875,Delivered,UPI,3,2024,5,2024-05,12228,-4353,-0.356,Y,N,N
441,2025-07-26,12708,665,4,11512,Delivered,NetBanking,2,2025,7,2025-07,8808,2704,0.307,Y,N,N
442,2024-06-22,24391,413,4,7264,Delivered,UPI,3,2024,6,2024-06,35444,-28180,-0.7951,Y,N,N
443,2024-02-09,11137,372,2,13556,Returned,COD,2,2024,2,2024-02,11514,2042,0.1773,N,N,N
444,2024-10-20,1978,134,4,17744,Delivered,Wallet,2,2024,10,2024-10,23508,-5764,-0.2452,Y,N,N
445,2025-10-02,5371,1646,5,3390,Returned,Card,3,2025,10,2025-10,56310,-52920,-0.9398,N,N,N
446,2026-03-14,8328,958,5,12370,Delivered,UPI,2,2026,3,2026-03,67735,-55365,-0.8174,Y,N,N
447,2024-04-30,10447,156,5,18525,Cancelled,COD,1,2024,4,2024-04,59555,-41030,-0.6889,N,N,N
448,2024-09-09,22406,585,4,11928,Delivered,Card,5,2024,9,2024-09,6144,5784,0.9414,Y,N,N
449,2024-04-04,930,1012,2,2576,Shipped,NetBanking,3,2024,4,2024-04,208,2368,11.3846,N,N,N
450,2024-08-15,10974,589,5,1845,Delivered,UPI,4,2024,8,2024-08,52435,-50590,-0.9648,Y,N,N
451,2024-12-28,17991,818,3,10392,Delivered,UPI,5,2024,12,2024-12,7314,3078,0.4208,Y,N,N
452,2025-06-06,12557,600,2,3826,Delivered,UPI,1,2025,6,2025-06,14582,-10756,-0.7376,Y,N,N
453,2025-12-16,5637,32,4,5416,Cancelled,UPI,2,2025,12,2025-12,34904,-29488,-0.8448,N,N,N
454,2024-08-20,24387,1878,3,6846,Delivered,Card,1,2024,8,2024-08,38748,-31902,-0.8233,Y,N,N
455,2025-09-20,6152,1694,1,2343,Delivered,COD,5,2025,9,2025-09,4309,-1966,-0.4563,Y,N,N
456,2025-05-21,23575,347,2,19432,Delivered,NetBanking,3,2025,5,2025-05,26618,-7186,-0.27,Y,N,N
457,2025-07-31,13453,205,3,7875,Cancelled,NetBanking,4,2025,7,2025-07,38931,-31056,-0.7977,N,N,N
458,2024-10-03,18548,706,3,26553,Delivered,COD,4,2024,10,2024-10,4104,22449,5.47,Y,N,N
459,2025-07-08,9435,1852,2,6438,Cancelled,Card,5,2025,7,2025-07,7754,-1316,-0.1697,N,N,N
460,2024-05-05,8196,695,2,7220,Delivered,NetBanking,1,2024,5,2024-05,10928,-3708,-0.3393,Y,N,N
461,2026-06-17,2002,798,3,8823,Cancelled,COD,2,2026,6,2026-06,26361,-17538,-0.6653,N,N,N
462,2025-05-31,4594,152,2,14184,Delivered,UPI,2,2025,5,2025-05,22188,-8004,-0.3607,Y,N,N
463,2025-08-12,15141,60,3,8685,Cancelled,COD,2,2025,8,2025-08,31971,-23286,-0.7283,N,N,N
464,2025-01-16,79,1231,4,32300,Delivered,COD,2,2025,1,2025-01,23508,8792,0.374,Y,N,N
465,2024-03-01,19420,947,4,5116,Delivered,Card,5,2024,3,2024-03,34048,-28932,-0.8497,Y,N,N
466,2024-03-12,14956,1580,5,13520,Delivered,NetBanking,3,2024,3,2024-03,17145,-3625,-0.2114,Y,N,N
